Time (s), Voltage (V)
-1.246249999999999962e-02,3.030446057441785884e-02
-1.244999999999999926e-02,3.030337659516578117e-02
-1.243750000000000064e-02,3.030179371446633727e-02
-1.242500000000000028e-02,3.030123402795021834e-02
-1.241249999999999992e-02,3.029978954449646239e-02
-1.239999999999999956e-02,3.029851542503735756e-02
-1.238749999999999921e-02,3.029831611814478784e-02
-1.237500000000000058e-02,3.029713205735066334e-02
-1.236250000000000022e-02,3.029509107114485705e-02
-1.234999999999999987e-02,3.029500502842587956e-02
-1.233749999999999951e-02,3.029429324106943516e-02
-1.232499999999999915e-02,3.029330817685507368e-02
-1.231250000000000053e-02,3.029301140456124725e-02
-1.230000000000000017e-02,3.029239700332905794e-02
-1.228749999999999981e-02,3.029086032073147888e-02
-1.227499999999999945e-02,3.028963788081212583e-02
-1.226250000000000083e-02,3.028755770006057862e-02
-1.225000000000000047e-02,3.028640828331274557e-02
-1.223750000000000011e-02,3.028530055493838108e-02
-1.222499999999999976e-02,3.028408027588335924e-02
-1.221249999999999940e-02,3.028263174930291568e-02
-1.220000000000000077e-02,3.028179137919261021e-02
-1.218750000000000042e-02,3.028189835330299950e-02
-1.217500000000000006e-02,3.028163470973236487e-02
-1.216249999999999970e-02,3.028190137035888588e-02
-1.214999999999999934e-02,3.028252968130591000e-02
-1.213750000000000072e-02,3.028235474869134941e-02
-1.212500000000000036e-02,3.028187737434538326e-02
-1.211250000000000000e-02,3.028206027543034126e-02
-1.209999999999999964e-02,3.028173382409509937e-02
-1.208749999999999929e-02,3.028139646651054756e-02
-1.207500000000000066e-02,3.028250434664373630e-02
-1.206250000000000031e-02,3.028204401911650107e-02
-1.204999999999999995e-02,3.028205015515582008e-02
-1.203749999999999959e-02,3.028336389272632406e-02
-1.202499999999999923e-02,3.028285371129526074e-02
-1.201250000000000061e-02,3.028310861854117270e-02
-1.200000000000000025e-02,3.028357663367175351e-02
-1.198749999999999989e-02,3.028358505968367295e-02
-1.197499999999999953e-02,3.028329286960008970e-02
-1.196249999999999918e-02,3.028331182812690064e-02
-1.195000000000000055e-02,3.028252850574134764e-02
-1.193750000000000019e-02,3.028216993589830791e-02
-1.192499999999999984e-02,3.028155717230229804e-02
-1.191249999999999948e-02,3.028000567170206422e-02
-1.190000000000000085e-02,3.028058630773006188e-02
-1.188750000000000050e-02,3.028027054746369046e-02
-1.187500000000000014e-02,3.028013795329394242e-02
-1.186249999999999978e-02,3.027990086072106929e-02
-1.184999999999999942e-02,3.027915441572798239e-02
-1.183750000000000080e-02,3.027939794332769330e-02
-1.182500000000000044e-02,3.027973554100827150e-02
-1.181250000000000008e-02,3.027972381254330492e-02
-1.179999999999999973e-02,3.028009136786731503e-02
-1.178749999999999937e-02,3.028132480690330988e-02
-1.177500000000000074e-02,3.028184491381400584e-02
-1.176250000000000039e-02,3.028225720401310495e-02
-1.175000000000000003e-02,3.028159299644327465e-02
-1.173749999999999967e-02,3.028319336338250803e-02
-1.172499999999999931e-02,3.028498064282259331e-02
-1.171250000000000069e-02,3.028633093841252497e-02
-1.170000000000000033e-02,3.028766840245473990e-02
-1.168749999999999997e-02,3.028993830890789121e-02
-1.167499999999999961e-02,3.029044534870493563e-02
-1.166249999999999926e-02,3.029108538132175774e-02
-1.165000000000000063e-02,3.029223985367674593e-02
-1.163750000000000027e-02,3.029388894425635859e-02
-1.162499999999999992e-02,3.029580204987596115e-02
-1.161249999999999956e-02,3.029790487666706583e-02
-1.159999999999999920e-02,3.030040281999534652e-02
-1.158750000000000058e-02,3.030368177535106705e-02
-1.157500000000000022e-02,3.030643983782133413e-02
-1.156249999999999986e-02,3.030894160909588381e-02
-1.154999999999999950e-02,3.031083576977902649e-02
-1.153749999999999915e-02,3.031379855942318430e-02
-1.152500000000000052e-02,3.031596396067803151e-02
-1.151250000000000016e-02,3.031836903893574825e-02
-1.149999999999999981e-02,3.032105461958309670e-02
-1.148749999999999945e-02,3.032311266846303421e-02
-1.147500000000000082e-02,3.032631508754386751e-02
-1.146250000000000047e-02,3.032907790436871129e-02
-1.145000000000000011e-02,3.033139191374604679e-02
-1.143749999999999975e-02,3.033333855353403941e-02
-1.142499999999999939e-02,3.033524393530938681e-02
-1.141250000000000077e-02,3.033566483725507953e-02
-1.140000000000000041e-02,3.033631102176661404e-02
-1.138750000000000005e-02,3.033765457881207328e-02
-1.137499999999999969e-02,3.033918787967959316e-02
-1.136249999999999934e-02,3.034111545674815502e-02
-1.135000000000000071e-02,3.034191636277094178e-02
-1.133750000000000036e-02,3.034281051892396761e-02
-1.132500000000000000e-02,3.034372865070497985e-02
-1.131249999999999964e-02,3.034450229450212991e-02
-1.129999999999999928e-02,3.034462855557258643e-02
-1.128750000000000066e-02,3.034470735237433311e-02
-1.127500000000000030e-02,3.034533860336529124e-02
-1.126249999999999994e-02,3.034543764524619616e-02
-1.124999999999999958e-02,3.034555522888342585e-02
-1.123749999999999923e-02,3.034641405920800172e-02
-1.122500000000000060e-02,3.034594387188779482e-02
-1.121250000000000024e-02,3.034632408661519509e-02
-1.119999999999999989e-02,3.034591541824218155e-02
-1.118749999999999953e-02,3.034560220842996356e-02
-1.117499999999999917e-02,3.034583839724510831e-02
-1.116250000000000055e-02,3.034668225327808583e-02
-1.115000000000000019e-02,3.034588421934752978e-02
-1.113749999999999983e-02,3.034680281093510984e-02
-1.112499999999999947e-02,3.034697180683535583e-02
-1.111250000000000085e-02,3.034802309452024754e-02
-1.110000000000000049e-02,3.034743482525027042e-02
-1.108750000000000013e-02,3.034761312826959184e-02
-1.107499999999999978e-02,3.034648980950812452e-02
-1.106249999999999942e-02,3.034640799565051228e-02
-1.105000000000000079e-02,3.034539193639661930e-02
-1.103750000000000044e-02,3.034513769281239198e-02
-1.102500000000000008e-02,3.034571064576715646e-02
-1.101249999999999972e-02,3.034588525447856622e-02
-1.099999999999999936e-02,3.034595067611892127e-02
-1.098750000000000074e-02,3.034625671476079423e-02
-1.097500000000000038e-02,3.034558107091835100e-02
-1.096250000000000002e-02,3.034509933633772541e-02
-1.094999999999999966e-02,3.034448152845985874e-02
-1.093749999999999931e-02,3.034395113819054329e-02
-1.092500000000000068e-02,3.034379998640907017e-02
-1.091250000000000032e-02,3.034342227230456268e-02
-1.089999999999999997e-02,3.034322996217296217e-02
-1.088749999999999961e-02,3.034262551586613607e-02
-1.087499999999999925e-02,3.034100313257320075e-02
-1.086250000000000063e-02,3.034133752519817262e-02
-1.085000000000000027e-02,3.033994728532864171e-02
-1.083749999999999991e-02,3.033869843031493721e-02
-1.082499999999999955e-02,3.033686710684216012e-02
-1.081249999999999920e-02,3.033513937348466041e-02
-1.080000000000000057e-02,3.033217459285542095e-02
-1.078750000000000021e-02,3.033011107386292954e-02
-1.077499999999999986e-02,3.032927013975343297e-02
-1.076249999999999950e-02,3.032720366486158989e-02
-1.074999999999999914e-02,3.032476787469646703e-02
-1.073750000000000052e-02,3.032175471018537516e-02
-1.072500000000000016e-02,3.031895263765825577e-02
-1.071249999999999980e-02,3.031665319259721145e-02
-1.069999999999999944e-02,3.031313685927142579e-02
-1.068750000000000082e-02,3.030964813699005972e-02
-1.067500000000000046e-02,3.030715125823855993e-02
-1.066250000000000010e-02,3.030510049151678362e-02
-1.064999999999999974e-02,3.030323539151450959e-02
-1.063749999999999939e-02,3.030151513284501039e-02
-1.062500000000000076e-02,3.029837917280061438e-02
-1.061250000000000041e-02,3.029630055946848713e-02
-1.060000000000000005e-02,3.029399958775904830e-02
-1.058749999999999969e-02,3.029138418084156847e-02
-1.057499999999999933e-02,3.028836341026918538e-02
-1.056250000000000071e-02,3.028638866338930619e-02
-1.055000000000000035e-02,3.028478486488877033e-02
-1.053749999999999999e-02,3.028389470656128735e-02
-1.052499999999999963e-02,3.028304549140353047e-02
-1.051249999999999928e-02,3.028313340732460834e-02
-1.050000000000000065e-02,3.028175468073964274e-02
-1.048750000000000029e-02,3.028221279983633191e-02
-1.047499999999999994e-02,3.028343144352021662e-02
-1.046249999999999958e-02,3.028418595664622570e-02
-1.044999999999999922e-02,3.028404243357663006e-02
-1.043750000000000060e-02,3.028670448254715611e-02
-1.042500000000000024e-02,3.028684285714227167e-02
-1.041249999999999988e-02,3.028760207252655101e-02
-1.039999999999999952e-02,3.028931506715835942e-02
-1.038749999999999916e-02,3.029090666832712914e-02
-1.037500000000000054e-02,3.029153487508152651e-02
-1.036250000000000018e-02,3.029338234841047819e-02
-1.034999999999999983e-02,3.029598330199946218e-02
-1.033749999999999947e-02,3.029844068495264262e-02
-1.032500000000000084e-02,3.030081542956747365e-02
-1.031250000000000049e-02,3.030282311264069842e-02
-1.030000000000000013e-02,3.030445426623421673e-02
-1.028749999999999977e-02,3.030652518743287907e-02
-1.027499999999999941e-02,3.030835248136932308e-02
-1.026250000000000079e-02,3.031031966522399618e-02
-1.025000000000000043e-02,3.031241251443915485e-02
-1.023750000000000007e-02,3.031529423542943594e-02
-1.022499999999999971e-02,3.031552992593206097e-02
-1.021249999999999936e-02,3.031803126911082613e-02
-1.020000000000000073e-02,3.031996953045310028e-02
-1.018750000000000037e-02,3.032104872590487069e-02
-1.017500000000000002e-02,3.032315702507359240e-02
-1.016249999999999966e-02,3.032436122901932540e-02
-1.014999999999999930e-02,3.032475922444391458e-02
-1.013750000000000068e-02,3.032650321185019482e-02
-1.012500000000000032e-02,3.032738411515490881e-02
-1.011249999999999996e-02,3.032900301705529489e-02
-1.009999999999999960e-02,3.033084044259154455e-02
-1.008749999999999925e-02,3.033190998210546704e-02
-1.007500000000000062e-02,3.033335197399656541e-02
-1.006250000000000026e-02,3.033553926023180997e-02
-1.004999999999999991e-02,3.033788641418772719e-02
-1.003749999999999955e-02,3.033974736234058139e-02
-1.002499999999999919e-02,3.034171132528424436e-02
-1.001250000000000057e-02,3.034346780900981297e-02
-1.000000000000000021e-02,3.034470660490552751e-02
-9.987499999999999850e-03,3.034758106185812127e-02
-9.974999999999999492e-03,3.034987384312157546e-02
-9.962499999999999134e-03,3.035155414392113823e-02
-9.950000000000000511e-03,3.035551576932601220e-02
-9.937500000000000153e-03,3.035945283245315707e-02
-9.924999999999999795e-03,3.036278464064813207e-02
-9.912499999999999437e-03,3.036721622233741133e-02
-9.900000000000000813e-03,3.037115178146672020e-02
-9.887500000000000455e-03,3.037517939024608760e-02
-9.875000000000000097e-03,3.037949526150024102e-02
-9.862499999999999739e-03,3.038419641894435363e-02
-9.849999999999999381e-03,3.038858087612345341e-02
-9.837500000000000758e-03,3.039204583569218854e-02
-9.825000000000000400e-03,3.039496061292383533e-02
-9.812500000000000042e-03,3.039939058415759912e-02
-9.799999999999999684e-03,3.040238744705371296e-02
-9.787499999999999326e-03,3.040605073048028434e-02
-9.775000000000000702e-03,3.041020602958106195e-02
-9.762500000000000344e-03,3.041270290380244240e-02
-9.749999999999999986e-03,3.041530378717466690e-02
-9.737499999999999628e-03,3.041872335047168460e-02
-9.724999999999999270e-03,3.042003568144180381e-02
-9.712500000000000647e-03,3.042238922059331205e-02
-9.700000000000000289e-03,3.042356929488717818e-02
-9.687499999999999931e-03,3.042523470067214075e-02
-9.674999999999999573e-03,3.042735701148325742e-02
-9.662499999999999215e-03,3.042963284559048465e-02
-9.650000000000000591e-03,3.043080996171994984e-02
-9.637500000000000233e-03,3.043237110466769438e-02
-9.624999999999999875e-03,3.043401555641065889e-02
-9.612499999999999517e-03,3.043538166662832986e-02
-9.599999999999999159e-03,3.043616843190047327e-02
-9.587500000000000536e-03,3.043798995220671488e-02
-9.575000000000000178e-03,3.043869492400675184e-02
-9.562499999999999820e-03,3.043854760470166704e-02
-9.549999999999999462e-03,3.044032466873482917e-02
-9.537500000000000838e-03,3.044059387755043700e-02
-9.525000000000000480e-03,3.044063372896269742e-02
-9.512500000000000122e-03,3.044127817617554854e-02
-9.499999999999999764e-03,3.044184146866235618e-02
-9.487499999999999406e-03,3.044280280867005251e-02
-9.475000000000000783e-03,3.044331632426496709e-02
-9.462500000000000425e-03,3.044377057464436875e-02
-9.450000000000000067e-03,3.044504752315962265e-02
-9.437499999999999709e-03,3.044473476862384620e-02
-9.424999999999999351e-03,3.044507028471706359e-02
-9.412500000000000727e-03,3.044619529321104107e-02
-9.400000000000000369e-03,3.044687413304885543e-02
-9.387500000000000011e-03,3.044694071892849879e-02
-9.374999999999999653e-03,3.044795768647023254e-02
-9.362499999999999295e-03,3.044846387234080576e-02
-9.350000000000000672e-03,3.044962918978855182e-02
-9.337500000000000314e-03,3.045009080160307469e-02
-9.324999999999999956e-03,3.045147112731826089e-02
-9.312499999999999598e-03,3.045108311852984251e-02
-9.299999999999999239e-03,3.045261263222210843e-02
-9.287500000000000616e-03,3.045448604951355581e-02
-9.275000000000000258e-03,3.045540591406314945e-02
-9.262499999999999900e-03,3.045687894855997335e-02
-9.249999999999999542e-03,3.045800896509489111e-02
-9.237499999999999184e-03,3.045789151509601528e-02
-9.225000000000000561e-03,3.045932366531459157e-02
-9.212500000000000203e-03,3.045999047769993098e-02
-9.199999999999999845e-03,3.045954450383868417e-02
-9.187499999999999487e-03,3.045972736415262019e-02
-9.175000000000000863e-03,3.046053280934957197e-02
-9.162500000000000505e-03,3.045969828761634426e-02
-9.150000000000000147e-03,3.046058110715926109e-02
-9.137499999999999789e-03,3.046002404357911128e-02
-9.124999999999999431e-03,3.046088718883720875e-02
-9.112500000000000808e-03,3.046097927699323651e-02
-9.100000000000000450e-03,3.046069331581630416e-02
-9.087500000000000092e-03,3.046150101247987324e-02
-9.074999999999999734e-03,3.046115045414334033e-02
-9.062499999999999375e-03,3.046203981743582367e-02
-9.050000000000000752e-03,3.046271533670013090e-02
-9.037500000000000394e-03,3.046255784955433088e-02
-9.025000000000000036e-03,3.046335463090838261e-02
-9.012499999999999678e-03,3.046302687037020368e-02
-8.999999999999999320e-03,3.046264379940596956e-02
-8.987500000000000697e-03,3.046190828557779340e-02
-8.975000000000000339e-03,3.046170108496169815e-02
-8.962499999999999981e-03,3.046200561734068585e-02
-8.949999999999999623e-03,3.046218765543895132e-02
-8.937499999999999264e-03,3.046229126593975531e-02
-8.925000000000000641e-03,3.046303556818895364e-02
-8.912500000000000283e-03,3.046311240798146858e-02
-8.899999999999999925e-03,3.046339190242075903e-02
-8.887499999999999567e-03,3.046458785929407470e-02
-8.874999999999999209e-03,3.046646494144769277e-02
-8.862500000000000586e-03,3.046742942308940799e-02
-8.850000000000000228e-03,3.046891166277772636e-02
-8.837499999999999870e-03,3.047033125325542338e-02
-8.824999999999999512e-03,3.047323072323210313e-02
-8.812499999999999153e-03,3.047417396316958946e-02
-8.800000000000000530e-03,3.047701161294648353e-02
-8.787500000000000172e-03,3.047936887811669368e-02
-8.774999999999999814e-03,3.048138218759142981e-02
-8.762499999999999456e-03,3.048418921606319693e-02
-8.750000000000000833e-03,3.048732553851671301e-02
-8.737500000000000475e-03,3.049104241772122165e-02
-8.725000000000000117e-03,3.049587052028299855e-02
-8.712499999999999759e-03,3.049931671385477938e-02
-8.699999999999999400e-03,3.050320436476419012e-02
-8.687500000000000777e-03,3.050639483566953275e-02
-8.675000000000000419e-03,3.051255502502829564e-02
-8.662500000000000061e-03,3.051695050397459225e-02
-8.649999999999999703e-03,3.052134370653863948e-02
-8.637499999999999345e-03,3.052514949149412460e-02
-8.625000000000000722e-03,3.052956884414084748e-02
-8.612500000000000364e-03,3.053333919228010118e-02
-8.600000000000000006e-03,3.053812257355713669e-02
-8.587499999999999648e-03,3.054148205395307292e-02
-8.574999999999999289e-03,3.054483026342553337e-02
-8.562500000000000666e-03,3.054853293166264958e-02
-8.550000000000000308e-03,3.055245619379768490e-02
-8.537499999999999950e-03,3.055533036535309707e-02
-8.524999999999999592e-03,3.055985842034868866e-02
-8.512499999999999234e-03,3.056285557090702293e-02
-8.500000000000000611e-03,3.056669033726640283e-02
-8.487500000000000253e-03,3.056981096740524206e-02
-8.474999999999999895e-03,3.057217481030088946e-02
-8.462499999999999536e-03,3.057542967904084558e-02
-8.449999999999999178e-03,3.057841920768248137e-02
-8.437500000000000555e-03,3.058110340891014023e-02
-8.425000000000000197e-03,3.058315434551120426e-02
-8.412499999999999839e-03,3.058576230492138573e-02
-8.399999999999999481e-03,3.058776618722901935e-02
-8.387500000000000858e-03,3.059028708690965381e-02
-8.375000000000000500e-03,3.059356556886846240e-02
-8.362500000000000142e-03,3.059600574191882055e-02
-8.349999999999999784e-03,3.059926367981096601e-02
-8.337499999999999425e-03,3.060289546309030717e-02
-8.325000000000000802e-03,3.060590871820367820e-02
-8.312500000000000444e-03,3.060810182110521721e-02
-8.300000000000000086e-03,3.061140313710331018e-02
-8.287499999999999728e-03,3.061542703798442178e-02
-8.274999999999999370e-03,3.061834210514335214e-02
-8.262500000000000747e-03,3.062318927042455979e-02
-8.250000000000000389e-03,3.062712938684849021e-02
-8.237500000000000031e-03,3.063113670751260731e-02
-8.224999999999999672e-03,3.063578832136568814e-02
-8.212499999999999314e-03,3.064009156945738527e-02
-8.200000000000000691e-03,3.064440894017926229e-02
-8.187500000000000333e-03,3.064808839611257718e-02
-8.174999999999999975e-03,3.065321260051131688e-02
-8.162499999999999617e-03,3.065774350947867571e-02
-8.149999999999999259e-03,3.066349975537325384e-02
-8.137500000000000636e-03,3.066853780833028731e-02
-8.125000000000000278e-03,3.067289017418229138e-02
-8.112499999999999920e-03,3.067815586536442804e-02
-8.099999999999999561e-03,3.068183225894072566e-02
-8.087499999999999203e-03,3.068651222904196507e-02
-8.075000000000000580e-03,3.069059048902520598e-02
-8.062500000000000222e-03,3.069504898185630715e-02
-8.049999999999999864e-03,3.069964290244340394e-02
-8.037499999999999506e-03,3.070270841015592528e-02
-8.024999999999999148e-03,3.070482999161870327e-02
-8.012500000000000525e-03,3.070732223606364997e-02
-8.000000000000000167e-03,3.071070631950834420e-02
-7.987499999999999808e-03,3.071220819044540029e-02
-7.974999999999999450e-03,3.071404184466180673e-02
-7.962500000000000827e-03,3.071561738431162134e-02
-7.950000000000000469e-03,3.071757905728270122e-02
-7.937500000000000111e-03,3.071956398332859051e-02
-7.924999999999999753e-03,3.072126052005649116e-02
-7.912499999999999395e-03,3.072199346077995191e-02
-7.900000000000000772e-03,3.072369862737489576e-02
-7.887500000000000414e-03,3.072416134680227770e-02
-7.875000000000000056e-03,3.072492056218655010e-02
-7.862499999999999697e-03,3.072448668372950928e-02
-7.849999999999999339e-03,3.072557094611370193e-02
-7.837500000000000716e-03,3.072628249110906720e-02
-7.825000000000000358e-03,3.072733211850718626e-02
-7.812500000000000000e-03,3.072924573829472969e-02
-7.799999999999999642e-03,3.073104196017971065e-02
-7.787500000000000151e-03,3.073281780787727457e-02
-7.774999999999999793e-03,3.073426989965738140e-02
-7.762500000000000303e-03,3.073583321705982210e-02
-7.749999999999999944e-03,3.073686490520678022e-02
-7.737499999999999586e-03,3.073783022718461905e-02
-7.725000000000000096e-03,3.074095295476622289e-02
-7.712499999999999738e-03,3.074262859634360745e-02
-7.700000000000000247e-03,3.074379144261418784e-02
-7.687499999999999889e-03,3.074564483453699759e-02
-7.675000000000000398e-03,3.074834672812461894e-02
-7.662500000000000040e-03,3.075131318942612296e-02
-7.649999999999999682e-03,3.075351101950154695e-02
-7.637500000000000192e-03,3.075744073025376418e-02
-7.624999999999999833e-03,3.075910095132333363e-02
-7.612500000000000343e-03,3.076188155564052798e-02
-7.599999999999999985e-03,3.076492035380130538e-02
-7.587499999999999627e-03,3.076813149108641177e-02
-7.575000000000000136e-03,3.077086651566228806e-02
-7.562499999999999778e-03,3.077444712903970592e-02
-7.550000000000000287e-03,3.077794785385793569e-02
-7.537499999999999929e-03,3.078128047973847231e-02
-7.524999999999999571e-03,3.078536630274692279e-02
-7.512500000000000080e-03,3.078804569978875472e-02
-7.499999999999999722e-03,3.079140959478071649e-02
-7.487500000000000232e-03,3.079520607035208732e-02
-7.474999999999999874e-03,3.079911903553815555e-02
-7.462500000000000383e-03,3.080262514439678981e-02
-7.450000000000000025e-03,3.080484419352587377e-02
-7.437499999999999667e-03,3.080813996919463948e-02
-7.425000000000000176e-03,3.081067895988525221e-02
-7.412499999999999818e-03,3.081453671657282539e-02
-7.400000000000000328e-03,3.081776727219130707e-02
-7.387499999999999969e-03,3.082201491313447256e-02
-7.374999999999999611e-03,3.082523448322667045e-02
-7.362500000000000121e-03,3.082793531223752131e-02
-7.349999999999999763e-03,3.083136007384025892e-02
-7.337500000000000272e-03,3.083468828965489281e-02
-7.324999999999999914e-03,3.083820731386835434e-02
-7.312500000000000423e-03,3.084186740582966352e-02
-7.300000000000000065e-03,3.084465846338475814e-02
-7.287499999999999707e-03,3.084754728306357552e-02
-7.275000000000000216e-03,3.085194992638506245e-02
-7.262499999999999858e-03,3.085547143310094984e-02
-7.250000000000000368e-03,3.085940981222618298e-02
-7.237500000000000010e-03,3.086382892704192873e-02
-7.224999999999999652e-03,3.086941000249097261e-02
-7.212500000000000161e-03,3.087424674851012643e-02
-7.199999999999999803e-03,3.088035401028276644e-02
-7.187500000000000312e-03,3.088649790935182535e-02
-7.174999999999999954e-03,3.089194416181507280e-02
-7.162499999999999596e-03,3.089752261206309830e-02
-7.150000000000000105e-03,3.090329589345112982e-02
-7.137499999999999747e-03,3.090953447190137454e-02
-7.125000000000000257e-03,3.091602366984470482e-02
-7.112499999999999899e-03,3.092275930598595637e-02
-7.100000000000000408e-03,3.092905976805758114e-02
-7.087500000000000050e-03,3.093513840177521124e-02
-7.074999999999999692e-03,3.094105044281804384e-02
-7.062500000000000201e-03,3.094814032254351865e-02
-7.049999999999999843e-03,3.095476959387469251e-02
-7.037500000000000352e-03,3.096244079820548167e-02
-7.024999999999999994e-03,3.096868468141913966e-02
-7.012499999999999636e-03,3.097567970055887382e-02
-7.000000000000000146e-03,3.098212298806255274e-02
-6.987499999999999788e-03,3.098957621690126216e-02
-6.975000000000000297e-03,3.099657992479951801e-02
-6.962499999999999939e-03,3.100346343971490531e-02
-6.949999999999999581e-03,3.101098382749267052e-02
-6.937500000000000090e-03,3.101957433916902734e-02
-6.924999999999999732e-03,3.102654523771713330e-02
-6.912500000000000241e-03,3.103352064372860014e-02
-6.899999999999999883e-03,3.104014979048163800e-02
-6.887500000000000393e-03,3.104586315431773214e-02
-6.875000000000000035e-03,3.105255505447402503e-02
-6.862499999999999677e-03,3.105919491494651616e-02
-6.850000000000000186e-03,3.106598630546498346e-02
-6.837499999999999828e-03,3.107196697999895646e-02
-6.825000000000000337e-03,3.107819370540609166e-02
-6.812499999999999979e-03,3.108539441436892689e-02
-6.799999999999999621e-03,3.109220530702786964e-02
-6.787500000000000130e-03,3.109895806699979753e-02
-6.774999999999999772e-03,3.110441047362281011e-02
-6.762500000000000282e-03,3.110971848286424660e-02
-6.749999999999999924e-03,3.111464759564142729e-02
-6.737500000000000433e-03,3.111991275000506457e-02
-6.725000000000000075e-03,3.112549906679593428e-02
-6.712499999999999717e-03,3.113160776008457378e-02
-6.700000000000000226e-03,3.113816775238337567e-02
-6.687499999999999868e-03,3.114365893451660761e-02
-6.675000000000000377e-03,3.114930530702786360e-02
-6.662500000000000019e-03,3.115447641396121639e-02
-6.649999999999999661e-03,3.116045690276050481e-02
-6.637500000000000171e-03,3.116572666425000346e-02
-6.624999999999999813e-03,3.117156948288690027e-02
-6.612500000000000322e-03,3.117776004212945151e-02
-6.599999999999999964e-03,3.118401797549148063e-02
-6.587499999999999606e-03,3.119061963124813291e-02
-6.575000000000000115e-03,3.119666699585434133e-02
-6.562499999999999757e-03,3.120271050986372224e-02
-6.550000000000000266e-03,3.120896351899190430e-02
-6.537499999999999908e-03,3.121535939432316595e-02
-6.525000000000000418e-03,3.122128305284318367e-02
-6.512500000000000060e-03,3.122712567668517111e-02
-6.499999999999999702e-03,3.123254949375917078e-02
-6.487500000000000211e-03,3.123850268635696217e-02
-6.474999999999999853e-03,3.124374956850605248e-02
-6.462500000000000362e-03,3.124951858932192503e-02
-6.450000000000000004e-03,3.125513135518297875e-02
-6.437499999999999646e-03,3.126043059412383918e-02
-6.425000000000000155e-03,3.126636686674609533e-02
-6.412499999999999797e-03,3.127241988946462270e-02
-6.400000000000000307e-03,3.127624585834273829e-02
-6.387499999999999949e-03,3.128193804842632070e-02
-6.374999999999999591e-03,3.128730336813910495e-02
-6.362500000000000100e-03,3.129290023330027343e-02
-6.349999999999999742e-03,3.129783300867456514e-02
-6.337500000000000251e-03,3.130339259099806926e-02
-6.324999999999999893e-03,3.130874341434627256e-02
-6.312500000000000402e-03,3.131348943803876489e-02
-6.300000000000000044e-03,3.131654066909722589e-02
-6.287499999999999686e-03,3.132109126140963234e-02
-6.275000000000000196e-03,3.132595877822767078e-02
-6.262499999999999838e-03,3.133108247298858895e-02
-6.250000000000000347e-03,3.133630507372699853e-02
-6.237499999999999989e-03,3.134167980475148496e-02
-6.224999999999999631e-03,3.134647353054369201e-02
-6.212500000000000140e-03,3.135151107612795668e-02
-6.199999999999999782e-03,3.135645145076838142e-02
-6.187500000000000291e-03,3.136147212167825216e-02
-6.174999999999999933e-03,3.136517665179219122e-02
-6.162499999999999575e-03,3.136934340075592242e-02
-6.150000000000000085e-03,3.137395634102636832e-02
-6.137499999999999727e-03,3.137906835262346816e-02
-6.125000000000000236e-03,3.138438845273898437e-02
-6.112499999999999878e-03,3.139086835035841128e-02
-6.100000000000000387e-03,3.139677629164813744e-02
-6.087500000000000029e-03,3.140277841400650194e-02
-6.074999999999999671e-03,3.140818685587382086e-02
-6.062500000000000180e-03,3.141410016761361779e-02
-6.049999999999999822e-03,3.142133634736853087e-02
-6.037500000000000332e-03,3.142747881265653409e-02
-6.024999999999999974e-03,3.143442985798031858e-02
-6.012499999999999616e-03,3.144010526172673348e-02
-6.000000000000000125e-03,3.144701377154575372e-02
-5.987499999999999767e-03,3.145390283585071389e-02
-5.975000000000000276e-03,3.146109524790988154e-02
-5.962499999999999918e-03,3.146857346485702756e-02
-5.950000000000000427e-03,3.147598227139851434e-02
-5.937500000000000069e-03,3.148397595868474702e-02
-5.924999999999999711e-03,3.149136290742651778e-02
-5.912500000000000221e-03,3.149873524655084217e-02
-5.899999999999999863e-03,3.150573151147190859e-02
-5.887500000000000372e-03,3.151327117261938648e-02
-5.875000000000000014e-03,3.152138815148640416e-02
-5.862499999999999656e-03,3.152971510113418419e-02
-5.850000000000000165e-03,3.153794474393470382e-02
-5.837499999999999807e-03,3.154527401979598245e-02
-5.825000000000000316e-03,3.155357564837195372e-02
-5.812499999999999958e-03,3.156146064463460216e-02
-5.799999999999999600e-03,3.157058210831441974e-02
-5.787500000000000110e-03,3.157850004983064202e-02
-5.774999999999999752e-03,3.158628694874114629e-02
-5.762500000000000261e-03,3.159565210310478350e-02
-5.749999999999999903e-03,3.160476493238743856e-02
-5.737500000000000412e-03,3.161380060250454371e-02
-5.725000000000000054e-03,3.162383161566453132e-02
-5.712499999999999696e-03,3.163302739133328628e-02
-5.700000000000000205e-03,3.164269920043428358e-02
-5.687499999999999847e-03,3.165252878207826248e-02
-5.675000000000000357e-03,3.166219463407943940e-02
-5.662499999999999999e-03,3.167149683344976790e-02
-5.649999999999999641e-03,3.168202158372721705e-02
-5.637500000000000150e-03,3.169231214070472591e-02
-5.624999999999999792e-03,3.170170488799232272e-02
-5.612500000000000301e-03,3.171212076830671328e-02
-5.599999999999999943e-03,3.172228468594925216e-02
-5.587499999999999585e-03,3.173242445581945376e-02
-5.575000000000000094e-03,3.174188262927751109e-02
-5.562499999999999736e-03,3.175121938209184147e-02
-5.550000000000000246e-03,3.176029098960277824e-02
-5.537499999999999888e-03,3.176996323359471824e-02
-5.525000000000000397e-03,3.178046185870513768e-02
-5.512500000000000039e-03,3.179100281773025727e-02
-5.499999999999999681e-03,3.180126045210476815e-02
-5.487500000000000190e-03,3.181152941402914935e-02
