Time (s), Voltage (V)
-3.364486493655999971e-02,2.232708746743938127e-02
-3.362471489999999813e-02,2.233349406781537372e-02
-3.360456486343999655e-02,2.233944594668012956e-02
-3.358441482687000296e-02,2.235772815692272167e-02
-3.356426479031000137e-02,2.236864658089607674e-02
-3.354411475374999979e-02,2.238305307934451704e-02
-3.352396471718999821e-02,2.240094765226802176e-02
-3.350381468061999768e-02,2.241147843892230679e-02
-3.348366464406000303e-02,2.241457226890712987e-02
-3.346351460750000145e-02,2.241007749665860707e-02
-3.344336457093999987e-02,2.242451561077217839e-02
-3.342321453436999934e-02,2.242719222858911843e-02
-3.340306449780999776e-02,2.243965618473761983e-02
-3.338291446125000311e-02,2.245098568936965827e-02
-3.336276442469000153e-02,2.244133497927429735e-02
-3.334261438812000100e-02,2.243217707762307223e-02
-3.332246435155999942e-02,2.244111804570841570e-02
-3.330231431499999784e-02,2.243746350087161973e-02
-3.328216427844000319e-02,2.244469871118216081e-02
-3.326201424187000266e-02,2.242708025096788391e-02
-3.324186420531000108e-02,2.245058455457611679e-02
-3.322171416874999950e-02,2.245398038460624107e-02
-3.320156413218999791e-02,2.248943248318151927e-02
-3.318141409563000327e-02,2.251748590455006707e-02
-3.316126405906000274e-02,2.254512230628057112e-02
-3.314111402250000116e-02,2.259210839883080135e-02
-3.312096398593999957e-02,2.261014373824958221e-02
-3.310081394937999799e-02,2.261892244218398351e-02
-3.308066391280999746e-02,2.265782686357518255e-02
-3.306051387625000282e-02,2.264399521393419337e-02
-3.304036383969000124e-02,2.265426167070558328e-02
-3.302021380312000071e-02,2.267264743255749393e-02
-3.300006376655999912e-02,2.266155493442616187e-02
-3.297991372999999754e-02,2.265137204919660113e-02
-3.295976369344000290e-02,2.264187131984825990e-02
-3.293961365687000237e-02,2.264872561552879610e-02
-3.291946362031000078e-02,2.265402560646857105e-02
-3.289931358374999920e-02,2.265264701578701204e-02
-3.287916354718999762e-02,2.268589950621714701e-02
-3.285901351061999709e-02,2.268178169607422412e-02
-3.283886347406000245e-02,2.267766369340145846e-02
-3.281871343750000086e-02,2.267331804117830168e-02
-3.279856340093999928e-02,2.269913318987929265e-02
-3.277841336436999875e-02,2.270665971369635952e-02
-3.275826332780999717e-02,2.270660049151692825e-02
-3.273811329125000252e-02,2.272042266415956815e-02
-3.271796325469000094e-02,2.272627412851889808e-02
-3.269781321812000041e-02,2.277044632494464038e-02
-3.267766318155999883e-02,2.275418304378311329e-02
-3.265751314499999725e-02,2.278678320460215956e-02
-3.263736310844000260e-02,2.279810014269815360e-02
-3.261721307187000207e-02,2.282751621101226924e-02
-3.259706303531000049e-02,2.281573336428867685e-02
-3.257691299874999891e-02,2.281476414414778525e-02
-3.255676296218999732e-02,2.280654435661013182e-02
-3.253661292563000268e-02,2.282837153955878662e-02
-3.251646288906000215e-02,2.285846997893453691e-02
-3.249631285250000057e-02,2.286816020068360711e-02
-3.247616281593999898e-02,2.287898782078825674e-02
-3.245601277937999740e-02,2.290164983578292512e-02
-3.243586274280999687e-02,2.291823957960498898e-02
-3.241571270625000223e-02,2.292666899589981128e-02
-3.239556266969000065e-02,2.294454738725635462e-02
-3.237541263312000012e-02,2.296280503975130574e-02
-3.235526259655999853e-02,2.297935389703006925e-02
-3.233511255999999695e-02,2.301381226528303667e-02
-3.231496252344000231e-02,2.303943119889420924e-02
-3.229481248687000178e-02,2.305419845296564907e-02
-3.227466245031000019e-02,2.306688371423997255e-02
-3.225451241374999861e-02,2.309011450768942014e-02
-3.223436237718999703e-02,2.314551226075291235e-02
-3.221421234062000344e-02,2.314332054859635085e-02
-3.219406230406000186e-02,2.317121362205214891e-02
-3.217391226750000027e-02,2.318066948515210002e-02
-3.215376223093999869e-02,2.320014017758002117e-02
-3.213361219436999816e-02,2.319885816892750321e-02
-3.211346215780999658e-02,2.321411775578111417e-02
-3.209331212125000193e-02,2.321709105981970694e-02
-3.207316208469000035e-02,2.323117841400667086e-02
-3.205301204811999982e-02,2.324344314253958682e-02
-3.203286201155999824e-02,2.325180631271332038e-02
-3.201271197499999666e-02,2.325611039661102525e-02
-3.199256193844000201e-02,2.325620965367233839e-02
-3.197241190187000148e-02,2.326473160886951760e-02
-3.195226186530999990e-02,2.329244907019366664e-02
-3.193211182874999832e-02,2.329990975559990615e-02
-3.191196179218999673e-02,2.328510142019027743e-02
-3.189181175562000314e-02,2.327841517814628267e-02
-3.187166171906000156e-02,2.329247855444019702e-02
-3.185151168249999998e-02,2.328776345557045935e-02
-3.183136164593999839e-02,2.330171315998052703e-02
-3.181121160937999681e-02,2.332347904822261106e-02
-3.179106157281000322e-02,2.331554203039661391e-02
-3.177091153625000164e-02,2.329944505877777974e-02
-3.175076149969000006e-02,2.330364605540284281e-02
-3.173061146311999953e-02,2.331915054021563988e-02
-3.171046142655999794e-02,2.333704308591316376e-02
-3.169031139000000330e-02,2.333755698203764800e-02
-3.167016135344000172e-02,2.330969196357743009e-02
-3.165001131687000119e-02,2.334104911096469143e-02
-3.162986128030999960e-02,2.332396000588870394e-02
-3.160971124374999802e-02,2.330850133411810354e-02
-3.158956120719000338e-02,2.328545439987271190e-02
-3.156941117062000285e-02,2.329396821672020251e-02
-3.154926113406000127e-02,2.332497837550069619e-02
-3.152911109749999968e-02,2.336763301546988456e-02
-3.150896106093999810e-02,2.338054666243810295e-02
-3.148881102436999757e-02,2.337248045708804553e-02
-3.146866098781000293e-02,2.340242917619832913e-02
-3.144851095125000134e-02,2.342194605766789728e-02
-3.142836091468999976e-02,2.342397039117488644e-02
-3.140821087811999923e-02,2.344973924664160367e-02
-3.138806084155999765e-02,2.346856412376226164e-02
-3.136791080500000301e-02,2.348029337697297991e-02
-3.134776076844000142e-02,2.351338168701398029e-02
-3.132761073187000089e-02,2.354411957009173995e-02
-3.130746069530999931e-02,2.356158259530182278e-02
-3.128731065874999773e-02,2.358731637862647099e-02
-3.126716062219000308e-02,2.361931191646424524e-02
-3.124701058561999908e-02,2.364672058936737042e-02
-3.122686054906000097e-02,2.368039101678362165e-02
-3.120671051249999939e-02,2.367195282565810743e-02
-3.118656047594000127e-02,2.367542489750572299e-02
-3.116641043937000075e-02,2.369957367777254104e-02
-3.114626040280999916e-02,2.371378059525651449e-02
-3.112611036625000105e-02,2.373773976760470278e-02
-3.110596032968999947e-02,2.376951476137579428e-02
-3.108581029311999894e-02,2.376965329452489228e-02
-3.106566025656000082e-02,2.377946236607804409e-02
-3.104551021999999924e-02,2.378297172076332053e-02
-3.102536018344000113e-02,2.378701461188203331e-02
-3.100521014687000060e-02,2.378950031937257514e-02
-3.098506011030999902e-02,2.379028310267457258e-02
-3.096491007375000090e-02,2.378920543387120362e-02
-3.094476003718999932e-02,2.378805210083988556e-02
-3.092461000061999879e-02,2.378474092957891944e-02
-3.090445996406000068e-02,2.379694791048448527e-02
-3.088430992749999909e-02,2.379599356950281436e-02
-3.086415989094000098e-02,2.379458124306280814e-02
-3.084400985437000045e-02,2.378372291105075934e-02
-3.082385981780999887e-02,2.378303097465355592e-02
-3.080370978125000075e-02,2.376181693356542446e-02
-3.078355974468999917e-02,2.374660227638179799e-02
-3.076340970811999864e-02,2.373916266733062594e-02
-3.074325967156000053e-02,2.374329513918729123e-02
-3.072310963499999895e-02,2.371946569344673267e-02
-3.070295959844000083e-02,2.371589305759994049e-02
-3.068280956187000030e-02,2.371972224965412587e-02
-3.066265952530999872e-02,2.372203517859928709e-02
-3.064250948875000061e-02,2.373561689732451088e-02
-3.062235945218999902e-02,2.371907280799066473e-02
-3.060220941561999849e-02,2.373155521529320827e-02
-3.058205937906000038e-02,2.373746967541687930e-02
-3.056190934249999880e-02,2.374068581394776084e-02
-3.054175930594000068e-02,2.375895867403519587e-02
-3.052160926937000016e-02,2.377757267435229999e-02
-3.050145923280999857e-02,2.378374542571699835e-02
-3.048130919625000046e-02,2.378824707241341402e-02
-3.046115915968999888e-02,2.380379007451992324e-02
-3.044100912311999835e-02,2.381758937914743232e-02
-3.042085908656000023e-02,2.380987769824865347e-02
-3.040070904999999865e-02,2.382583753878864813e-02
-3.038055901344000054e-02,2.385462028131962037e-02
-3.036040897687000001e-02,2.386568318874673911e-02
-3.034025894030999843e-02,2.390041497655619879e-02
-3.032010890375000031e-02,2.389959607465581837e-02
-3.029995886718999873e-02,2.390059659108880602e-02
-3.027980883062000167e-02,2.390318906883461686e-02
-3.025965879406000009e-02,2.390016115200750690e-02
-3.023950875749999850e-02,2.388036417132844910e-02
-3.021935872094000039e-02,2.388985620512310004e-02
-3.019920868436999986e-02,2.387802984212507307e-02
-3.017905864780999828e-02,2.390573457609412866e-02
-3.015890861125000016e-02,2.394614564995763487e-02
-3.013875857468999858e-02,2.396671396407573304e-02
-3.011860853812000152e-02,2.398705782463882510e-02
-3.009845850155999994e-02,2.399810427642709229e-02
-3.007830846499999836e-02,2.401552618858818211e-02
-3.005815842844000024e-02,2.404809000656819851e-02
-3.003800839186999971e-02,2.406013135744817719e-02
-3.001785835531000160e-02,2.411272719200841311e-02
-2.999770831875000002e-02,2.410719711205190630e-02
-2.997755828218999843e-02,2.413315768420529195e-02
-2.995740824562000137e-02,2.414906266506555710e-02
-2.993725820905999979e-02,2.415669684251012250e-02
-2.991710817250000168e-02,2.418644866701351315e-02
-2.989695813594000010e-02,2.418785646786970195e-02
-2.987680809936999957e-02,2.418930499671520171e-02
-2.985665806281000145e-02,2.421723402568528097e-02
-2.983650802624999987e-02,2.423397606061245338e-02
-2.981635798968999829e-02,2.426998948107498069e-02
-2.979620795312000123e-02,2.428574619357130177e-02
-2.977605791655999964e-02,2.431170724138664863e-02
-2.975590788000000153e-02,2.429934738725631621e-02
-2.973575784343999995e-02,2.432735552560599812e-02
-2.971560780686999942e-02,2.435418865432918689e-02
-2.969545777031000131e-02,2.438170415411400685e-02
-2.967530773374999972e-02,2.440091078620080026e-02
-2.965515769719000161e-02,2.439887187478717578e-02
-2.963500766062000108e-02,2.442373357720399596e-02
-2.961485762405999950e-02,2.442697065618653143e-02
-2.959470758750000138e-02,2.446572317153229703e-02
-2.957455755093999980e-02,2.448774790595436429e-02
-2.955440751436999927e-02,2.448799639402883532e-02
-2.953425747781000116e-02,2.452948199732676166e-02
-2.951410744124999957e-02,2.453136371831703827e-02
-2.949395740469000146e-02,2.451324807583363935e-02
-2.947380736812000093e-02,2.450351982151303953e-02
-2.945365733155999935e-02,2.451086692563770805e-02
-2.943350729500000124e-02,2.449761334798022938e-02
-2.941335725843999965e-02,2.448136514983305367e-02
-2.939320722186999912e-02,2.448166158463338168e-02
-2.937305718531000101e-02,2.449144194205937416e-02
-2.935290714874999943e-02,2.446924169516816183e-02
-2.933275711219000131e-02,2.444738248657906884e-02
-2.931260707562000078e-02,2.444540414731883465e-02
-2.929245703905999920e-02,2.445237900518650725e-02
-2.927230700250000109e-02,2.445939163287910029e-02
-2.925215696593999951e-02,2.446644203039659640e-02
-2.923200692936999898e-02,2.448631525062807887e-02
-2.921185689281000086e-02,2.451016903667080360e-02
-2.919170685624999928e-02,2.451637874243990309e-02
-2.917155681969000117e-02,2.453355069423948306e-02
-2.915140678312000064e-02,2.452408732700579394e-02
-2.913125674655999905e-02,2.453621060952635921e-02
-2.911110671000000094e-02,2.451946211239165382e-02
-2.909095667343999936e-02,2.455260065913110815e-02
-2.907080663686999883e-02,2.457447348750773503e-02
-2.905065660031000072e-02,2.456531388706378535e-02
-2.903050656374999913e-02,2.456249196584246383e-02
-2.901035652719000102e-02,2.456778927042467878e-02
-2.899020649062000049e-02,2.456136591995241453e-02
-2.897005645405999891e-02,2.458260426736685184e-02
-2.894990641750000079e-02,2.457614315839495855e-02
-2.892975638093999921e-02,2.456160089922714007e-02
-2.890960634436999868e-02,2.459804807809868807e-02
-2.888945630781000057e-02,2.462246866973157033e-02
-2.886930627124999899e-02,2.463687491902374210e-02
-2.884915623469000087e-02,2.463621511925477223e-02
-2.882900619812000034e-02,2.461840709642299993e-02
-2.880885616155999876e-02,2.460484482094677655e-02
-2.878870612500000065e-02,2.462197396996486376e-02
-2.876855608843999906e-02,2.463716696867379596e-02
-2.874840605186999853e-02,2.464336898910460261e-02
-2.872825601531000042e-02,2.469081100364627079e-02
-2.870810597874999884e-02,2.470057666085255163e-02
-2.868795594219000072e-02,2.471011512151983017e-02
-2.866780590562000020e-02,2.473012335953201149e-02
-2.864765586905999861e-02,2.476052820448886374e-02
-2.862750583250000050e-02,2.479939322294907877e-02
-2.860735579593999892e-02,2.481618156017075666e-02
-2.858720575936999839e-02,2.483251197988581641e-02
-2.856705572281000027e-02,2.482661407279845855e-02
-2.854690568624999869e-02,2.479632394844683355e-02
-2.852675564969000058e-02,2.482419746313571998e-02
-2.850660561312000005e-02,2.481147574350446930e-02
-2.848645557655999846e-02,2.482614746879836104e-02
-2.846630554000000035e-02,2.484146369340141380e-02
-2.844615550343999877e-02,2.485742441731361718e-02
-2.842600546687000171e-02,2.487016267865588270e-02
-2.840585543031000013e-02,2.488161224716253783e-02
-2.838570539374999854e-02,2.488285769553056498e-02
-2.836555535719000043e-02,2.488273539830979098e-02
-2.834540532061999990e-02,2.488117542639649293e-02
-2.832525528405999832e-02,2.487809606333051676e-02
-2.830510524750000020e-02,2.488814296133498929e-02
-2.828495521093999862e-02,2.488961564021786865e-02
-2.826480517437000156e-02,2.489833537339415995e-02
-2.824465513780999998e-02,2.489453811411308781e-02
-2.822450510124999840e-02,2.491574295227477059e-02
-2.820435506469000028e-02,2.490473989897798099e-02
-2.818420502811999975e-02,2.488508679245235097e-02
-2.816405499156000164e-02,2.486748060658177523e-02
-2.814390495500000006e-02,2.485176969580236636e-02
-2.812375491843999847e-02,2.485950289474232744e-02
-2.810360488187000141e-02,2.486006163219956627e-02
-2.808345484530999983e-02,2.488205545312416681e-02
-2.806330480875000172e-02,2.487517755101992939e-02
-2.804315477219000013e-02,2.486602522593895498e-02
-2.802300473561999961e-02,2.488506540351941368e-02
-2.800285469906000149e-02,2.487306996760919875e-02
-2.798270466249999991e-02,2.486244227728779191e-02
-2.796255462593999833e-02,2.486194289564835208e-02
-2.794240458937000127e-02,2.486762904935511595e-02
-2.792225455280999968e-02,2.487251908083941074e-02
-2.790210451625000157e-02,2.488939537928331475e-02
-2.788195447968999999e-02,2.488578732021062487e-02
-2.786180444311999946e-02,2.483991861197261397e-02
-2.784165440656000134e-02,2.486108817413710398e-02
-2.782150436999999976e-02,2.486340066139615390e-02
-2.780135433344000165e-02,2.487940517338962931e-02
-2.778120429687000112e-02,2.491111071371897301e-02
-2.776105426030999954e-02,2.489744033160385880e-02
-2.774090422375000142e-02,2.492228036875079530e-02
-2.772075418718999984e-02,2.494617266076193732e-02
-2.770060415061999931e-02,2.494050766268723560e-02
-2.768045411406000120e-02,2.495551958821216193e-02
-2.766030407749999961e-02,2.497144172687894986e-02
-2.764015404094000150e-02,2.497935865138459915e-02
-2.762000400437000097e-02,2.497919130897594681e-02
-2.759985396780999939e-02,2.497777295295428718e-02
-2.757970393125000128e-02,2.499278545606873486e-02
-2.755955389468999969e-02,2.499747987270332233e-02
-2.753940385811999916e-02,2.498479549253615484e-02
-2.751925382156000105e-02,2.500488747649955157e-02
-2.749910378499999947e-02,2.500737320664066926e-02
-2.747895374844000135e-02,2.502970184375588603e-02
-2.745880371187000082e-02,2.503233938934016495e-02
-2.743865367530999924e-02,2.504575276903166225e-02
-2.741850363875000113e-02,2.505009621961943461e-02
-2.739835360218999954e-02,2.503437213979883141e-02
-2.737820356561999902e-02,2.504865721533848164e-02
-2.735805352906000090e-02,2.505334163627666658e-02
-2.733790349249999932e-02,2.505912828150079485e-02
-2.731775345594000121e-02,2.506585962309403753e-02
-2.729760341937000068e-02,2.510013886611199563e-02
-2.727745338280999909e-02,2.512443837459463203e-02
-2.725730334625000098e-02,2.513875814854194674e-02
-2.723715330968999940e-02,2.515000725271192283e-02
-2.721700327311999887e-02,2.515810985299731656e-02
-2.719685323656000075e-02,2.513237744909235794e-02
-2.717670319999999917e-02,2.514265077351647212e-02
-2.715655316344000106e-02,2.513543459874467700e-02
-2.713640312687000053e-02,2.516987210582297824e-02
-2.711625309030999895e-02,2.518488370291464135e-02
-2.709610305375000083e-02,2.519325444290876001e-02
-2.707595301718999925e-02,2.520382394165164575e-02
-2.705580298061999872e-02,2.522349862284487682e-02
-2.703565294406000061e-02,2.523251443973767091e-02
-2.701550290749999902e-02,2.524164420032114914e-02
-2.699535287094000091e-02,2.525779375070734065e-02
-2.697520283437000038e-02,2.526119904414547701e-02
-2.695505279780999880e-02,2.528626389725652929e-02
-2.693490276125000069e-02,2.526485331264533007e-02
-2.691475272468999910e-02,2.525402563364920194e-02
-2.689460268811999857e-02,2.527138749915011640e-02
-2.687445265156000046e-02,2.525957729733353807e-02
-2.685430261499999888e-02,2.524897701873152905e-02
-2.683415257844000076e-02,2.526106235022261906e-02
-2.681400254187000023e-02,2.522754134408431922e-02
-2.679385250530999865e-02,2.526268879249764232e-02
-2.677370246875000054e-02,2.526775436816187242e-02
-2.675355243218999896e-02,2.527513230650701992e-02
-2.673340239561999843e-02,2.531335045867354541e-02
-2.671325235906000031e-02,2.531040744297670050e-02
-2.669310232249999873e-02,2.531452198690748237e-02
-2.667295228594000062e-02,2.532747887834329789e-02
-2.665280224937000009e-02,2.533136878751451188e-02
-2.663265221280999850e-02,2.533495551881080957e-02
-2.661250217625000039e-02,2.535785149606964092e-02
-2.659235213968999881e-02,2.537137724523723034e-02
-2.657220210311999828e-02,2.539328780946292080e-02
-2.655205206656000017e-02,2.538211866180385343e-02
-2.653190202999999858e-02,2.538104272803411859e-02
-2.651175199344000047e-02,2.540268753312596717e-02
-2.649160195686999994e-02,2.541644041088084172e-02
-2.647145192030999836e-02,2.543114097714508498e-02
-2.645130188375000024e-02,2.542694937371126063e-02
-2.643115184718999866e-02,2.543425083240793971e-02
-2.641100181062000160e-02,2.545289373032182112e-02
-2.639085177406000002e-02,2.545412011823548412e-02
-2.637070173749999843e-02,2.548808515708120975e-02
-2.635055170094000032e-02,2.551332431991615302e-02
-2.633040166436999979e-02,2.552084370427366855e-02
-2.631025162781000168e-02,2.556971389838905151e-02
-2.629010159125000010e-02,2.559878214002532862e-02
-2.626995155468999851e-02,2.558820266597155307e-02
-2.624980151812000145e-02,2.561666437065342541e-02
-2.622965148155999987e-02,2.562479339735844464e-02
-2.620950144499999829e-02,2.564104178577041732e-02
-2.618935140844000017e-02,2.564549386622524962e-02
-2.616920137186999964e-02,2.566853487055149874e-02
-2.614905133531000153e-02,2.566164280278099979e-02
-2.612890129874999995e-02,2.568767616027493872e-02
-2.610875126218999837e-02,2.566749968062647519e-02
-2.608860122562000131e-02,2.569562086796933764e-02
-2.606845118905999972e-02,2.573242991234180044e-02
-2.604830115250000161e-02,2.574924733969009838e-02
-2.602815111594000003e-02,2.576375238170690654e-02
-2.600800107936999950e-02,2.576687532446891513e-02
-2.598785104281000138e-02,2.576225833654166922e-02
-2.596770100624999980e-02,2.576549523431964986e-02
-2.594755096969000169e-02,2.578334345964752167e-02
-2.592740093312000116e-02,2.578006016444264054e-02
-2.590725089655999958e-02,2.579881561077210922e-02
-2.588710086000000146e-02,2.581085449047493610e-02
-2.586695082343999988e-02,2.580324334639466644e-02
-2.584680078686999935e-02,2.581714019570042346e-02
-2.582665075031000124e-02,2.585239605653532474e-02
-2.580650071374999965e-02,2.589622587601028009e-02
-2.578635067719000154e-02,2.593280838071027397e-02
-2.576620064062000101e-02,2.594044633173974573e-02
-2.574605060405999943e-02,2.596542204579894292e-02
-2.572590056750000131e-02,2.600959290357602802e-02
-2.570575053093999973e-02,2.600289129312052111e-02
-2.568560049436999920e-02,2.603299146526485280e-02
-2.566545045781000109e-02,2.604059803846016374e-02
-2.564530042124999951e-02,2.605617205599170330e-02
-2.562515038469000139e-02,2.607963770640281398e-02
-2.560500034812000086e-02,2.610906179754870354e-02
-2.558485031155999928e-02,2.612282290199047577e-02
-2.556470027500000117e-02,2.613176963917592313e-02
-2.554455023843999958e-02,2.608938901673827498e-02
-2.552440020186999906e-02,2.608521266619804810e-02
-2.550425016531000094e-02,2.609048206074832468e-02
-2.548410012874999936e-02,2.607651506262832070e-02
-2.546395009219000125e-02,2.607184540533144523e-02
-2.544380005562000072e-02,2.606554541665672547e-02
-2.542365001905999913e-02,2.605946981358530853e-02
-2.540349998250000102e-02,2.605547919545126226e-02
-2.538334994593999944e-02,2.604264910869958163e-02
-2.536319990936999891e-02,2.606036190627143700e-02
-2.534304987281000079e-02,2.605830756302470255e-02
-2.532289983624999921e-02,2.607207464042170242e-02
-2.530274979969000110e-02,2.608391133660961647e-02
-2.528259976312000057e-02,2.605629001562839026e-02
-2.526244972655999899e-02,2.602851721896255049e-02
-2.524229969000000087e-02,2.602399916192842458e-02
-2.522214965343999929e-02,2.601204146186726629e-02
-2.520199961686999876e-02,2.600141056422518998e-02
-2.518184958031000065e-02,2.598303939613531843e-02
-2.516169954374999906e-02,2.599429806564085288e-02
-2.514154950719000095e-02,2.598480395478897087e-02
-2.512139947062000042e-02,2.597804233164914892e-02
-2.510124943405999884e-02,2.600447423950662945e-02
-2.508109939750000073e-02,2.604247503227655886e-02
-2.506094936093999914e-02,2.605073182857998298e-02
-2.504079932436999861e-02,2.604699967156623788e-02
-2.502064928781000050e-02,2.604391196856050902e-02
-2.500049925124999892e-02,2.605023516500890035e-02
-2.498034921469000080e-02,2.607480887675774420e-02
-2.496019917812000027e-02,2.611072403904908523e-02
-2.494004914155999869e-02,2.608991882488794281e-02
-2.491989910500000058e-02,2.608921886565896547e-02
-2.489974906843999899e-02,2.609956032979179191e-02
-2.487959903186999847e-02,2.613171602527753282e-02
-2.485944899531000035e-02,2.616406130603133803e-02
-2.483929895874999877e-02,2.619667200616045480e-02
-2.481914892219000066e-02,2.624047257921986384e-02
-2.479899888562000013e-02,2.623631662551763333e-02
-2.477884884905999854e-02,2.624134154114425577e-02
-2.475869881250000043e-02,2.626624754128015909e-02
-2.473854877593999885e-02,2.626451839226205676e-02
-2.471839873936999832e-02,2.626654196697495933e-02
-2.469824870281000020e-02,2.625232676164754655e-02
-2.467809866624999862e-02,2.628078907789480403e-02
-2.465794862969000051e-02,2.628170643955644870e-02
-2.463779859311999998e-02,2.630322176266682715e-02
-2.461764855655999840e-02,2.631650392760826601e-02
-2.459749852000000028e-02,2.632132547736025160e-02
-2.457734848343999870e-02,2.629761643298778040e-02
-2.455719844687000164e-02,2.629329549480118391e-02
-2.453704841031000006e-02,2.630604714942530106e-02
-2.451689837374999847e-02,2.635734442003165312e-02
-2.449674833719000036e-02,2.637904964551808160e-02
-2.447659830061999983e-02,2.639969331808144151e-02
-2.445644826406000172e-02,2.644780917121514544e-02
-2.443629822750000014e-02,2.647308451607006258e-02
-2.441614819093999855e-02,2.646846718838427592e-02
-2.439599815437000149e-02,2.649488249337419651e-02
-2.437584811780999991e-02,2.652163928967762527e-02
-2.435569808124999833e-02,2.654866176583789775e-02
-2.433554804469000021e-02,2.656502224965406889e-02
-2.431539800811999968e-02,2.657948718657223222e-02
-2.429524797156000157e-02,2.657912311943594341e-02
-2.427509793499999999e-02,2.658346663797542947e-02
-2.425494789843999840e-02,2.660515114951589322e-02
-2.423479786187000135e-02,2.661742770844135325e-02
-2.421464782530999976e-02,2.664191774219070233e-02
-2.419449778875000165e-02,2.665692401186839020e-02
-2.417434775219000007e-02,2.667321932546551713e-02
-2.415419771561999954e-02,2.669266106367023869e-02
-2.413404767906000142e-02,2.671130378943979006e-02
-2.411389764249999984e-02,2.670931352691968685e-02
-2.409374760594000173e-02,2.675853412987785201e-02
-2.407359756937000120e-02,2.675836055403241903e-02
-2.405344753280999961e-02,2.673917800856140045e-02
-2.403329749625000150e-02,2.674905681668841850e-02
-2.401314745968999992e-02,2.673939914833806109e-02
-2.399299742311999939e-02,2.676221488142374594e-02
-2.397284738656000128e-02,2.676511181680167606e-02
-2.395269734999999969e-02,2.676569601576428425e-02
-2.393254731344000158e-02,2.675482459398802540e-02
-2.391239727687000105e-02,2.679342285668932788e-02
-2.389224724030999947e-02,2.681142319191775342e-02
-2.387209720375000135e-02,2.681959840766443351e-02
-2.385194716718999977e-02,2.680887821241652313e-02
-2.383179713061999924e-02,2.679679285600980801e-02
-2.381164709406000113e-02,2.680978535187607953e-02
-2.379149705749999955e-02,2.680631858026177525e-02
-2.377134702094000143e-02,2.681878999524286294e-02
-2.375119698437000090e-02,2.681851745905857592e-02
-2.373104694780999932e-02,2.681434058755525693e-02
-2.371089691125000121e-02,2.682788080817181259e-02
-2.369074687468999962e-02,2.685029850506188281e-02
-2.367059683811999909e-02,2.685499901922981658e-02
-2.365044680156000098e-02,2.685283097012338555e-02
-2.363029676499999940e-02,2.685263397358891857e-02
-2.361014672844000128e-02,2.686324764547276533e-02
-2.358999669187000076e-02,2.688273879363014054e-02
-2.356984665530999917e-02,2.688443694760871139e-02
-2.354969661875000106e-02,2.692057944234245437e-02
-2.352954658218999948e-02,2.692310178712942897e-02
-2.350939654561999895e-02,2.692945580647301135e-02
-2.348924650906000083e-02,2.692670482457081710e-02
-2.346909647249999925e-02,2.695221630840964264e-02
-2.344894643594000114e-02,2.697537759179090971e-02
-2.342879639937000061e-02,2.696557276721957275e-02
-2.340864636280999903e-02,2.694427485786715301e-02
-2.338849632625000091e-02,2.696542693379187089e-02
-2.336834628968999933e-02,2.697864904074785339e-02
-2.334819625311999880e-02,2.699084760243667877e-02
-2.332804621656000069e-02,2.699303138009868930e-02
-2.330789617999999910e-02,2.699589737026834510e-02
-2.328774614344000099e-02,2.700820937733532101e-02
-2.326759610687000046e-02,2.699927892364441251e-02
-2.324744607030999888e-02,2.701732209563017725e-02
-2.322729603375000076e-02,2.699412866203032904e-02
-2.320714599718999918e-02,2.698364169290305703e-02
-2.318699596061999865e-02,2.698563639493481436e-02
-2.316684592406000054e-02,2.699609151962619608e-02
-2.314669588749999896e-02,2.701493125552055508e-02
-2.312654585094000084e-02,2.703324017531488765e-02
-2.310639581437000031e-02,2.702040561281063985e-02
-2.308624577780999873e-02,2.703742546603495056e-02
-2.306609574125000062e-02,2.703392302203848352e-02
-2.304594570468999903e-02,2.704734155926469957e-02
-2.302579566811999850e-02,2.707263527599666417e-02
-2.300564563156000039e-02,2.706142791682658588e-02
-2.298549559499999881e-02,2.710147544904702166e-02
-2.296534555844000070e-02,2.711386418491873104e-02
-2.294519552187000017e-02,2.711828235973582843e-02
-2.292504548530999858e-02,2.714326370699170904e-02
-2.290489544875000047e-02,2.716012284762909373e-02
-2.288474541218999889e-02,2.716878985254427004e-02
-2.286459537561999836e-02,2.717609209268560810e-02
-2.284444533906000024e-02,2.720357518403535360e-02
-2.282429530249999866e-02,2.725123912659351000e-02
-2.280414526594000055e-02,2.728862287707482792e-02
-2.278399522937000002e-02,2.729410500804042156e-02
-2.276384519280999844e-02,2.731404422523673811e-02
-2.274369515625000032e-02,2.731976105461000198e-02
-2.272354511968999874e-02,2.730419478583833576e-02
-2.270339508312000168e-02,2.728881844209329194e-02
-2.268324504656000010e-02,2.728232265736430309e-02
-2.266309500999999851e-02,2.725393723753600367e-02
-2.264294497344000040e-02,2.723784120591580746e-02
-2.262279493686999987e-02,2.723574029762795487e-02
-2.260264490030999829e-02,2.725446776597379578e-02
-2.258249486375000017e-02,2.726147451131343685e-02
-2.256234482718999859e-02,2.726366695734844942e-02
-2.254219479062000153e-02,2.726483301320475547e-02
-2.252204475405999995e-02,2.728466679652941096e-02
-2.250189471749999837e-02,2.729456198101829628e-02
-2.248174468094000025e-02,2.729838228725400481e-02
-2.246159464436999972e-02,2.732280349045226181e-02
-2.244144460781000161e-02,2.730667016466911678e-02
-2.242129457125000003e-02,2.729820427869207936e-02
-2.240114453468999844e-02,2.729725096831132902e-02
